Część;Dział;Rozdział;Treść;Plan;id;parent;label;super_label;Treść_część;Treść_dział
85/32;710;71012;Zadania z zakresu geodezji i kartografii;7559;85/32-710-71012;85/32-710;7.6 MLN;Zadania z zakresu geodezji i kartografii 7.6 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Działalność usługowa
85/32;710;71015;Nadzór budowlany;21355;85/32-710-71015;85/32-710;21.4 MLN;Nadzór budowlany 21.4 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Działalność usługowa
85/32;710;71035;Cmentarze;657;85/32-710-71035;85/32-710;0.7 MLN;Cmentarze 0.7 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Działalność usługowa
85/32;750;;Administracja publiczna;96703;85/32-750;85/32;96.7 MLN;Administracja publiczna 96.7 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Administracja publiczna
85/32;750;75011;Urzędy wojewódzkie;88402;85/32-750-75011;85/32-750;88.4 MLN;Urzędy wojewódzkie 88.4 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Administracja publiczna
85/32;750;75046;Komisje egzaminacyjne;30;85/32-750-75046;85/32-750;0.0 MLN;Komisje egzaminacyjne 0.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Administracja publiczna
85/32;750;75081;System powiadamiania ratunkowego;8065;85/32-750-75081;85/32-750;8.1 MLN;System powiadamiania ratunkowego 8.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Administracja publiczna
85/32;750;75084;Funkcjonowanie wojewódzkich rad dialogu społecznego;206;85/32-750-75084;85/32-750;0.2 MLN;Funkcjonowanie wojewódzkich rad dialogu społecznego 0.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Administracja publiczna
85/32;752;;Obrona narodowa;1958;85/32-752;85/32;2.0 MLN;Obrona narodowa 2.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Obrona narodowa
85/32;752;75212;Pozostałe wydatki obronne;237;85/32-752-75212;85/32-752;0.2 MLN;Pozostałe wydatki obronne 0.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Obrona narodowa
85/32;752;75224;Kwalifikacja wojskowa;1721;85/32-752-75224;85/32-752;1.7 MLN;Kwalifikacja wojskowa 1.7 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Obrona narodowa
85/32;754;;Bezpieczeństwo publiczne i ochrona przeciwpożarowa;200055;85/32-754;85/32;200.1 MLN;Bezpieczeństwo publiczne i ochrona przeciwpożarowa 200.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/32;754;75410;Komendy wojewódzkie Państwowej Straży Pożarnej;15314;85/32-754-75410;85/32-754;15.3 MLN;Komendy wojewódzkie Państwowej Straży Pożarnej 15.3 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/32;754;75411;Komendy powiatowe Państwowej Straży Pożarnej;183206;85/32-754-75411;85/32-754;183.2 MLN;Komendy powiatowe Państwowej Straży Pożarnej 183.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/32;754;75415;Zadania ratownictwa górskiego i wodnego;450;85/32-754-75415;85/32-754;0.5 MLN;Zadania ratownictwa górskiego i wodnego 0.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/32;754;75421;Zarządzanie kryzysowe;1085;85/32-754-75421;85/32-754;1.1 MLN;Zarządzanie kryzysowe 1.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/32;755;;Wymiar sprawiedliwości;4488;85/32-755;85/32;4.5 MLN;Wymiar sprawiedliwości 4.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Wymiar sprawiedliwości
85/32;755;75515;Nieodpłatna pomoc prawna;4488;85/32-755-75515;85/32-755;4.5 MLN;Nieodpłatna pomoc prawna 4.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Wymiar sprawiedliwości
85/32;758;;Różne rozliczenia;34878;85/32-758;85/32;34.9 MLN;Różne rozliczenia 34.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Różne rozliczenia
85/32;758;75814;Różne rozliczenia finansowe;23981;85/32-758-75814;85/32-758;24.0 MLN;Różne rozliczenia finansowe 24.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Różne rozliczenia
85/32;758;75818;Rezerwy ogólne i celowe;10897;85/32-758-75818;85/32-758;10.9 MLN;Rezerwy ogólne i celowe 10.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Różne rozliczenia
85/32;801;;Oświata i wychowanie;14883;85/32-801;85/32;14.9 MLN;Oświata i wychowanie 14.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Oświata i wychowanie
85/32;801;80136;Kuratoria oświaty;11183;85/32-801-80136;85/32-801;11.2 MLN;Kuratoria oświaty 11.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Oświata i wychowanie
85/32;801;80146;Dokształcanie i doskonalenie nauczycieli;3050;85/32-801-80146;85/32-801;3.0 MLN;Dokształcanie i doskonalenie nauczycieli 3.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Oświata i wychowanie
85/32;801;80195;Pozostała działalność;650;85/32-801-80195;85/32-801;0.7 MLN;Pozostała działalność 0.7 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Oświata i wychowanie
85/32;851;;Ochrona zdrowia;166391;85/32-851;85/32;166.4 MLN;Ochrona zdrowia 166.4 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ochrona zdrowia
85/32;851;85132;Inspekcja Sanitarna;131059;85/32-851-85132;85/32-851;131.1 MLN;Inspekcja Sanitarna 131.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ochrona zdrowia
85/32;851;85133;Inspekcja Farmaceutyczna;1171;85/32-851-85133;85/32-851;1.2 MLN;Inspekcja Farmaceutyczna 1.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ochrona zdrowia
85/32;851;85141;Ratownictwo medyczne;40;85/32-851-85141;85/32-851;0.0 MLN;Ratownictwo medyczne 0.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ochrona zdrowia
85/32;851;85146;Działalność dyspozytorni medycznych;10926;85/32-851-85146;85/32-851;10.9 MLN;Działalność dyspozytorni medycznych 10.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ochrona zdrowia
85/32;851;85157;Staże i specjalizacje medyczne;22004;85/32-851-85157;85/32-851;22.0 MLN;Staże i specjalizacje medyczne 22.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ochrona zdrowia
85/32;851;85195;Pozostała działalność;1191;85/32-851-85195;85/32-851;1.2 MLN;Pozostała działalność 1.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ochrona zdrowia
85/32;852;;Pomoc społeczna;224503;85/32-852;85/32;224.5 MLN;Pomoc społeczna 224.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85202;Domy pomocy społecznej;38381;85/32-852-85202;85/32-852;38.4 MLN;Domy pomocy społecznej 38.4 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85203;Ośrodki wsparcia;40192;85/32-852-85203;85/32-852;40.2 MLN;Ośrodki wsparcia 40.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85205;Zadania w zakresie przeciwdziałania przemocy w rodzinie;1318;85/32-852-85205;85/32-852;1.3 MLN;Zadania w zakresie przeciwdziałania przemocy w rodzinie 1.3 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85213;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej;5215;85/32-852-85213;85/32-852;5.2 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej 5.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85214;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe;32507;85/32-852-85214;85/32-852;32.5 MLN;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe 32.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85216;Zasiłki stałe;51506;85/32-852-85216;85/32-852;51.5 MLN;Zasiłki stałe 51.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85219;Ośrodki pomocy społecznej;28259;85/32-852-85219;85/32-852;28.3 MLN;Ośrodki pomocy społecznej 28.3 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85228;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze;4469;85/32-852-85228;85/32-852;4.5 MLN;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze 4.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85230;Pomoc w zakresie dożywiania;22267;85/32-852-85230;85/32-852;22.3 MLN;Pomoc w zakresie dożywiania 22.3 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85231;Pomoc dla cudzoziemców;100;85/32-852-85231;85/32-852;0.1 MLN;Pomoc dla cudzoziemców 0.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;852;85295;Pozostała działalność;289;85/32-852-85295;85/32-852;0.3 MLN;Pozostała działalność 0.3 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pomoc społeczna
85/32;853;;Pozostałe zadania w zakresie polityki społecznej;10756;85/32-853;85/32;10.8 MLN;Pozostałe zadania w zakresie polityki społecznej 10.8 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pozostałe zadania w zakresie polityki społecznej
85/32;853;85321;Zespoły do spraw orzekania o niepełnosprawności;10756;85/32-853-85321;85/32-853;10.8 MLN;Zespoły do spraw orzekania o niepełnosprawności 10.8 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Pozostałe zadania w zakresie polityki społecznej
85/32;854;;Edukacyjna opieka wychowawcza;2057;85/32-854;85/32;2.1 MLN;Edukacyjna opieka wychowawcza 2.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Edukacyjna opieka wychowawcza
85/32;854;85412;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży;2057;85/32-854-85412;85/32-854;2.1 MLN;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży 2.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Edukacyjna opieka wychowawcza
85/32;855;;Rodzina;646350;85/32-855;85/32;646.4 MLN;Rodzina 646.4 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;855;85502;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego;628545;85/32-855-85502;85/32-855;628.5 MLN;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego 628.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;855;85503;Karta Dużej Rodziny;40;85/32-855-85503;85/32-855;0.0 MLN;Karta Dużej Rodziny 0.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;855;85508;Rodziny zastępcze;100;85/32-855-85508;85/32-855;0.1 MLN;Rodziny zastępcze 0.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;855;85509;Działalność ośrodków adopcyjnych;3880;85/32-855-85509;85/32-855;3.9 MLN;Działalność ośrodków adopcyjnych 3.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;855;85513;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów;10720;85/32-855-85513;85/32-855;10.7 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów 10.7 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;855;85515;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego;2988;85/32-855-85515;85/32-855;3.0 MLN;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego 3.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;855;85516;System opieki nad dziećmi w wieku do lat 3;77;85/32-855-85516;85/32-855;0.1 MLN;System opieki nad dziećmi w wieku do lat 3 0.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rodzina
85/32;900;;Gospodarka komunalna i ochrona środowiska;10601;85/32-900;85/32;10.6 MLN;Gospodarka komunalna i ochrona środowiska 10.6 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Gospodarka komunalna i ochrona środowiska
85/32;900;90014;Inspekcja Ochrony Środowiska;10524;85/32-900-90014;85/32-900;10.5 MLN;Inspekcja Ochrony Środowiska 10.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Gospodarka komunalna i ochrona środowiska
85/32;900;90026;Pozostałe działania związane z gospodarką odpadami;4;85/32-900-90026;85/32-900;0.0 MLN;Pozostałe działania związane z gospodarką odpadami 0.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Gospodarka komunalna i ochrona środowiska
85/32;900;90095;Pozostała działalność;73;85/32-900-90095;85/32-900;0.1 MLN;Pozostała działalność 0.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Gospodarka komunalna i ochrona środowiska
85/32;921;;Kultura i ochrona dziedzictwa narodowego;4887;85/32-921;85/32;4.9 MLN;Kultura i ochrona dziedzictwa narodowego 4.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Kultura i ochrona dziedzictwa narodowego
85/32;921;92120;Ochrona zabytków i opieka nad zabytkami;1135;85/32-921-92120;85/32-921;1.1 MLN;Ochrona zabytków i opieka nad zabytkami 1.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Kultura i ochrona dziedzictwa narodowego
85/32;921;92121;Wojewódzkie Urzędy Ochrony Zabytków;3752;85/32-921-92121;85/32-921;3.8 MLN;Wojewódzkie Urzędy Ochrony Zabytków 3.8 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Kultura i ochrona dziedzictwa narodowego
85/32;925;;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody;1010;85/32-925;85/32;1.0 MLN;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody 1.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/32;925;92502;Parki krajobrazowe;1000;85/32-925-92502;85/32-925;1.0 MLN;Parki krajobrazowe 1.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/32;925;92595;Pozostała działalność;10;85/32-925-92595;85/32-925;0.0 MLN;Pozostała działalność 0.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
86;;;SAMORZĄDOWE KOLEGIA ODWOŁAWCZE OGÓŁEM;159264;86;total;159.3 MLN;SAMORZĄDOWE KOLEGIA ODWOŁAWCZE OGÓŁEM 159.3 MLN;SAMORZĄDOWE KOLEGIA ODWOŁAWCZE OGÓŁEM;SAMORZĄDOWE KOLEGIA ODWOŁAWCZE OGÓŁEM
86;750;;Administracja publiczna;159264;86-750;86;159.3 MLN;Administracja publiczna 159.3 MLN;SAMORZĄDOWE KOLEGIA ODWOŁAWCZE OGÓŁEM;Administracja publiczna
86;750;75016;Samorządowe kolegia odwoławcze;159264;86-750-75016;86-750;159.3 MLN;Samorządowe kolegia odwoławcze 159.3 MLN;SAMORZĄDOWE KOLEGIA ODWOŁAWCZE OGÓŁEM;Administracja publiczna
86/01;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W WARSZAWIE;18254;86/01;total;18.3 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W WARSZAWIE 18.3 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W WARSZAWIE;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W WARSZAWIE
86/01;750;;Administracja publiczna;18254;86/01-750;86/01;18.3 MLN;Administracja publiczna 18.3 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W WARSZAWIE;Administracja publiczna
86/01;750;75016;Samorządowe kolegia odwoławcze;18254;86/01-750-75016;86/01-750;18.3 MLN;Samorządowe kolegia odwoławcze 18.3 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W WARSZAWIE;Administracja publiczna
86/03;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁEJ PODLASKIEJ;1763;86/03;total;1.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁEJ PODLASKIEJ 1.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁEJ PODLASKIEJ;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁEJ PODLASKIEJ
86/03;750;;Administracja publiczna;1763;86/03-750;86/03;1.8 MLN;Administracja publiczna 1.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁEJ PODLASKIEJ;Administracja publiczna
86/03;750;75016;Samorządowe kolegia odwoławcze;1763;86/03-750-75016;86/03-750;1.8 MLN;Samorządowe kolegia odwoławcze 1.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁEJ PODLASKIEJ;Administracja publiczna
86/05;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁYMSTOKU;3103;86/05;total;3.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁYMSTOKU 3.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁYMSTOKU;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁYMSTOKU
86/05;750;;Administracja publiczna;3103;86/05-750;86/05;3.1 MLN;Administracja publiczna 3.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁYMSTOKU;Administracja publiczna
86/05;750;75016;Samorządowe kolegia odwoławcze;3103;86/05-750-75016;86/05-750;3.1 MLN;Samorządowe kolegia odwoławcze 3.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIAŁYMSTOKU;Administracja publiczna
86/07;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIELSKU-BIAŁEJ;3151;86/07;total;3.2 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIELSKU-BIAŁEJ 3.2 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIELSKU-BIAŁEJ;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIELSKU-BIAŁEJ
86/07;750;;Administracja publiczna;3151;86/07-750;86/07;3.2 MLN;Administracja publiczna 3.2 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIELSKU-BIAŁEJ;Administracja publiczna
86/07;750;75016;Samorządowe kolegia odwoławcze;3151;86/07-750-75016;86/07-750;3.2 MLN;Samorządowe kolegia odwoławcze 3.2 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BIELSKU-BIAŁEJ;Administracja publiczna
86/09;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BYDGOSZCZY;3774;86/09;total;3.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BYDGOSZCZY 3.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BYDGOSZCZY;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BYDGOSZCZY
86/09;750;;Administracja publiczna;3774;86/09-750;86/09;3.8 MLN;Administracja publiczna 3.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BYDGOSZCZY;Administracja publiczna
86/09;750;75016;Samorządowe kolegia odwoławcze;3774;86/09-750-75016;86/09-750;3.8 MLN;Samorządowe kolegia odwoławcze 3.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W BYDGOSZCZY;Administracja publiczna
86/11;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CHEŁMIE;1396;86/11;total;1.4 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CHEŁMIE 1.4 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CHEŁMIE;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CHEŁMIE
86/11;750;;Administracja publiczna;1396;86/11-750;86/11;1.4 MLN;Administracja publiczna 1.4 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CHEŁMIE;Administracja publiczna
86/11;750;75016;Samorządowe kolegia odwoławcze;1396;86/11-750-75016;86/11-750;1.4 MLN;Samorządowe kolegia odwoławcze 1.4 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CHEŁMIE;Administracja publiczna
86/13;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CIECHANOWIE;1642;86/13;total;1.6 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CIECHANOWIE 1.6 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CIECHANOWIE;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CIECHANOWIE
86/13;750;;Administracja publiczna;1642;86/13-750;86/13;1.6 MLN;Administracja publiczna 1.6 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CIECHANOWIE;Administracja publiczna
86/13;750;75016;Samorządowe kolegia odwoławcze;1642;86/13-750-75016;86/13-750;1.6 MLN;Samorządowe kolegia odwoławcze 1.6 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CIECHANOWIE;Administracja publiczna
86/15;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CZĘSTOCHOWIE;2771;86/15;total;2.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CZĘSTOCHOWIE 2.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CZĘSTOCHOWIE;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CZĘSTOCHOWIE
86/15;750;;Administracja publiczna;2771;86/15-750;86/15;2.8 MLN;Administracja publiczna 2.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CZĘSTOCHOWIE;Administracja publiczna
86/15;750;75016;Samorządowe kolegia odwoławcze;2771;86/15-750-75016;86/15-750;2.8 MLN;Samorządowe kolegia odwoławcze 2.8 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W CZĘSTOCHOWIE;Administracja publiczna
86/17;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W ELBLĄGU;2056;86/17;total;2.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W ELBLĄGU 2.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W ELBLĄGU;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W ELBLĄGU
86/17;750;;Administracja publiczna;2056;86/17-750;86/17;2.1 MLN;Administracja publiczna 2.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W ELBLĄGU;Administracja publiczna
86/17;750;75016;Samorządowe kolegia odwoławcze;2056;86/17-750-75016;86/17-750;2.1 MLN;Samorządowe kolegia odwoławcze 2.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W ELBLĄGU;Administracja publiczna
86/19;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GDAŃSKU;5075;86/19;total;5.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GDAŃSKU 5.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GDAŃSKU;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GDAŃSKU
86/19;750;;Administracja publiczna;5075;86/19-750;86/19;5.1 MLN;Administracja publiczna 5.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GDAŃSKU;Administracja publiczna
86/19;750;75016;Samorządowe kolegia odwoławcze;5075;86/19-750-75016;86/19-750;5.1 MLN;Samorządowe kolegia odwoławcze 5.1 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GDAŃSKU;Administracja publiczna
86/21;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GORZOWIE WIELKOPOLSKIM;2536;86/21;total;2.5 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GORZOWIE WIELKOPOLSKIM 2.5 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GORZOWIE WIELKOPOLSKIM;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GORZOWIE WIELKOPOLSKIM
86/21;750;;Administracja publiczna;2536;86/21-750;86/21;2.5 MLN;Administracja publiczna 2.5 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GORZOWIE WIELKOPOLSKIM;Administracja publiczna
86/21;750;75016;Samorządowe kolegia odwoławcze;2536;86/21-750-75016;86/21-750;2.5 MLN;Samorządowe kolegia odwoławcze 2.5 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W GORZOWIE WIELKOPOLSKIM;Administracja publiczna
86/23;;;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W JELENIEJ GÓRZE;2860;86/23;total;2.9 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W JELENIEJ GÓRZE 2.9 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W JELENIEJ GÓRZE;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W JELENIEJ GÓRZE
86/23;750;;Administracja publiczna;2860;86/23-750;86/23;2.9 MLN;Administracja publiczna 2.9 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W JELENIEJ GÓRZE;Administracja publiczna
86/23;750;75016;Samorządowe kolegia odwoławcze;2860;86/23-750-75016;86/23-750;2.9 MLN;Samorządowe kolegia odwoławcze 2.9 MLN;SAMORZĄDOWE KOLEGIUM ODWOŁAWCZE W JELENIEJ GÓRZE;Administracja publiczna
